Category	Term	Count	%	PValue	Genes	List Total	Pop Hits	Pop Total	Fold Enrichment	Bonferroni	Benjamini	FDR
GOTERM_BP_FAT	GO:0007268~chemical synaptic transmission	22	5.9459459459459465	0.010128852586043614	GLRB, KCND2, SYT4, FGF14, CPEB3, GRIN2A, TAC1, LIN7C, CASK, NAPB, FGF12, NETO1, KCNMB2, PFN2, KRAS, CHRM3, CHRM2, HTR7, NLGN4X, PPP3CB, CARTPT, SLC1A1	301	483	11962	1.8101428640212407	1.0	0.43255594461976465	17.118420889153686
GOTERM_BP_FAT	GO:0099537~trans-synaptic signaling	22	5.9459459459459465	0.010128852586043614	GLRB, KCND2, SYT4, FGF14, CPEB3, GRIN2A, TAC1, LIN7C, CASK, NAPB, FGF12, NETO1, KCNMB2, PFN2, KRAS, CHRM3, CHRM2, HTR7, NLGN4X, PPP3CB, CARTPT, SLC1A1	301	483	11962	1.8101428640212407	1.0	0.43255594461976465	17.118420889153686
GOTERM_BP_FAT	GO:0098916~anterograde trans-synaptic signaling	22	5.9459459459459465	0.010128852586043614	GLRB, KCND2, SYT4, FGF14, CPEB3, GRIN2A, TAC1, LIN7C, CASK, NAPB, FGF12, NETO1, KCNMB2, PFN2, KRAS, CHRM3, CHRM2, HTR7, NLGN4X, PPP3CB, CARTPT, SLC1A1	301	483	11962	1.8101428640212407	1.0	0.43255594461976465	17.118420889153686
GOTERM_BP_FAT	GO:0016052~carbohydrate catabolic process	9	2.4324324324324325	0.01061980282775542	PPP1R3D, ABHD10, RBKS, GYG2, GYG1, GK, PRKAA2, PGK1, CALM2	301	120	11962	2.9805647840531564	1.0	0.44316463059367506	17.873282268204093
GOTERM_BP_FAT	GO:0009199~ribonucleoside triphosphate metabolic process	13	3.5135135135135136	0.011255915187065665	NDUFA4, ATP6V1A, ATP1B1, SLC25A13, NDUFA8, SLC25A33, COX7B, CYCS, ATP5F1, PRKAA2, PGK1, ATP5G3, COX6C	301	225	11962	2.2961387966039126	1.0	0.4576036397102805	18.841670525646492
GOTERM_BP_FAT	GO:0033036~macromolecule localization	76	20.54054054054054	0.011893760554558848	ATP1B1, SYT4, VAPA, RAB9B, TIMM17A, ZMAT3, DPH3, CLTC, GOT2, COL4A3BP, ZFYVE9, KIFAP3, RAB6B, CALCRL, AP5M1, NSF, SEC23A, SCAMP1, TMEM167A, RAB39B, SLC25A4, LRP1B, GRIN2A, BBS12, RPS4X, NLRP2, ATP6V1D, PKIA, NRIP1, ATP6V1C1, DNAJC27, PNPLA8, ATP6V1A, TRAM1L1, LRAT, STXBP6, CPE, STXBP5, CARTPT, SNX10, ZFAND6, MAL2, NAPG, MTX2, GLUD1, TAC1, NAPB, FKBP1B, SEC62, CHMP2B, NETO1, CYLD, MOAP1, STX12, MTCH2, DDX3X, PLA2G12A, PPP3CB, DNAJA1, ARMCX3, PRKAA2, CLASP2, TMEM30A, RAB2A, GABARAPL2, HERPUD1, GLRB, CNST, YWHAB, LIN7C, NDFIP2, MPC2, STRADB, RUFY3, ATP6V1E1, MC4R	301	2344	11962	1.2885263002732643	1.0	0.47133255364051785	19.801846513789158
GOTERM_BP_FAT	GO:0008016~regulation of heart contraction	11	2.9729729729729732	0.011896135775666668	ATP2B1, ATP1B1, SLC8A1, KCND2, CHRM2, PDE4B, CAMK2D, TAC1, SLC1A1, FKBP1B, CALM2	301	173	11962	2.5268757321452577	1.0	0.4666324672504708	19.805401873790817
GOTERM_BP_FAT	GO:0046426~negative regulation of JAK-STAT cascade	5	1.3513513513513513	0.012147515310959507	SOCS2, LRRTM3, PPP2CA, INPP5F, SOCS5	301	36	11962	5.519564414913252	1.0	0.46899961810703783	20.180838831737557
GOTERM_BP_FAT	GO:1904893~negative regulation of STAT cascade	5	1.3513513513513513	0.012147515310959507	SOCS2, LRRTM3, PPP2CA, INPP5F, SOCS5	301	36	11962	5.519564414913252	1.0	0.46899961810703783	20.180838831737557
GOTERM_BP_FAT	GO:0090257~regulation of muscle system process	10	2.7027027027027026	0.012250853944044257	ATP1B1, SLC8A1, CHRM3, CHRM2, PDE4B, CAMK2D, CALCRL, ERRFI1, FKBP1B, CALM2	301	148	11962	2.6851934991469877	1.0	0.4672299445992649	20.334693086947176
GOTERM_BP_FAT	GO:0051965~positive regulation of synapse assembly	6	1.6216216216216217	0.012912133784986105	AMIGO2, CBLN2, LRRTM3, UBE2V2, ADGRL3, TPBG	301	56	11962	4.257949691504508	1.0	0.48050812715446134	21.312609872667743
GOTERM_BP_FAT	GO:0044283~small molecule biosynthetic process	17	4.594594594594595	0.012971818490239071	BCAT1, SPTLC2, GLUD1, SLC25A12, GOT2, PNPLA8, SLC25A13, AASDHPPT, ELOVL4, RFK, COQ10B, PRKAA2, PGK1, SUCLA2, OAT, FGF2, MDH1	301	343	11962	1.969663802872834	1.0	0.47752518154074997	21.400312234565234
GOTERM_BP_FAT	GO:0014808~release of sequestered calcium ion into cytosol by sarcoplasmic reticulum	4	1.0810810810810811	0.012976963154519962	SLC8A1, CAMK2D, FKBP1B, CALM2	301	20	11962	7.948172757475083	1.0	0.4731779289538678	21.407867617506415
GOTERM_BP_FAT	GO:1903514~calcium ion transport from endoplasmic reticulum to cytosol	4	1.0810810810810811	0.012976963154519962	SLC8A1, CAMK2D, FKBP1B, CALM2	301	20	11962	7.948172757475083	1.0	0.4731779289538678	21.407867617506415
GOTERM_BP_FAT	GO:0051452~intracellular pH reduction	5	1.3513513513513513	0.013357434945236672	ATP6V1C1, ATP6V1A, CLCN3, ATP6V1E1, ATP6V1D	301	37	11962	5.370386998293975	1.0	0.4786015201939533	21.964723414559217
GOTERM_BP_FAT	GO:0006665~sphingolipid metabolic process	9	2.4324324324324325	0.013366272715319061	STS, ARSD, VAPA, ST3GAL5, SPTLC2, ELOVL4, ST8SIA4, COL4A3BP, PPP2CA	301	125	11962	2.86134219269103	1.0	0.47445512047767424	21.977613856697776
GOTERM_BP_FAT	GO:0015031~protein transport	54	14.594594594594595	0.013570898191298758	ATP1B1, RAB9B, SYT4, TIMM17A, ZMAT3, DPH3, CLTC, ZFYVE9, RAB6B, CALCRL, AP5M1, NSF, SCAMP1, SEC23A, SLC25A4, RAB39B, TMEM167A, LRP1B, BBS12, RPS4X, ATP6V1D, PKIA, NLRP2, ATP6V1C1, ATP6V1A, DNAJC27, TRAM1L1, STXBP5, CARTPT, SNX10, ZFAND6, NAPG, GLUD1, MTX2, NAPB, FKBP1B, SEC62, CHMP2B, CYLD, STX12, PPP3CB, TMEM30A, RAB2A, GABARAPL2, HERPUD1, CNST, YWHAB, LIN7C, NDFIP2, MPC2, STRADB, RUFY3, ATP6V1E1, MC4R	301	1568	11962	1.3686266865550207	1.0	0.4753202010201898	22.275510437686506
GOTERM_BP_FAT	GO:0008104~protein localization	68	18.37837837837838	0.01399810094613766	ATP1B1, SYT4, VAPA, RAB9B, TIMM17A, ZMAT3, DPH3, CLTC, KIFAP3, ZFYVE9, RAB6B, CALCRL, AP5M1, NSF, SEC23A, SCAMP1, TMEM167A, RAB39B, SLC25A4, LRP1B, GRIN2A, BBS12, RPS4X, ATP6V1D, PKIA, NLRP2, ATP6V1C1, DNAJC27, ATP6V1A, TRAM1L1, STXBP6, CPE, STXBP5, CARTPT, SNX10, ZFAND6, NAPG, MAL2, MTX2, GLUD1, NAPB, FKBP1B, SEC62, CHMP2B, NETO1, CYLD, MOAP1, STX12, MTCH2, DDX3X, PPP3CB, DNAJA1, ARMCX3, CLASP2, TMEM30A, RAB2A, GABARAPL2, HERPUD1, GLRB, CNST, YWHAB, LIN7C, NDFIP2, MPC2, STRADB, RUFY3, ATP6V1E1, MC4R	301	2070	11962	1.3054969746577432	1.0	0.48164572203644196	22.893974396797635
GOTERM_BP_FAT	GO:0045851~pH reduction	5	1.3513513513513513	0.014641429890356918	ATP6V1C1, ATP6V1A, CLCN3, ATP6V1E1, ATP6V1D	301	38	11962	5.22906102465466	1.0	0.4928919919803788	23.81655022729087
GOTERM_BP_FAT	GO:0010880~regulation of release of sequestered calcium ion into cytosol by sarcoplasmic reticulum	4	1.0810810810810811	0.014863760597433948	SLC8A1, CAMK2D, FKBP1B, CALM2	301	21	11962	7.56968834045246	1.0	0.49389565286070525	24.132952278285668
GOTERM_BP_FAT	GO:0090383~phagosome acidification	4	1.0810810810810811	0.014863760597433948	ATP6V1C1, ATP6V1A, ATP6V1E1, ATP6V1D	301	21	11962	7.56968834045246	1.0	0.49389565286070525	24.132952278285668
GOTERM_BP_FAT	GO:0090075~relaxation of muscle	4	1.0810810810810811	0.014863760597433948	ATP1B1, SLC8A1, PDE4B, CAMK2D	301	21	11962	7.56968834045246	1.0	0.49389565286070525	24.132952278285668
GOTERM_BP_FAT	GO:0009311~oligosaccharide metabolic process	6	1.6216216216216217	0.014877911824820934	MGAT4A, ST3GAL5, B3GALT1, ST8SIA4, B3GALNT1, MGAT4C	301	58	11962	4.1111238400733185	1.0	0.4900552141110184	24.153048967019906
GOTERM_BP_FAT	GO:1901019~regulation of calcium ion transmembrane transporter activity	6	1.6216216216216217	0.014877911824820934	ATP1B1, FGF14, PDE4B, CAMK2D, FKBP1B, CALM2	301	58	11962	4.1111238400733185	1.0	0.4900552141110184	24.153048967019906
GOTERM_BP_FAT	GO:0006820~anion transport	16	4.324324324324325	0.015162271142003527	CLCN3, GLRB, MPC2, SLC7A14, VDAC3, SLC25A12, GOT2, PNPLA8, SLC17A6, SLC25A13, PLA2G12A, ANO5, PRKAA2, SLC1A1, ARL6IP5, CLCN4	301	320	11962	1.9870431893687708	1.0	0.49249643680568955	24.55581281189424
GOTERM_BP_FAT	GO:0051049~regulation of transport	48	12.972972972972974	0.01602969854880724	ATP1B1, CLCN3, SCN3A, SYT4, FGF14, GLUD1, CASK, TAC1, DPH3, FGF12, NAPB, FKBP1B, CYLD, PFN2, KCNS2, PDE4B, DNAJA1, PPP3CB, CAMK2D, INPP5F, RALA, SCN7A, CLASP2, KCNG3, ARL6IP5, NSF, TMEM30A, SLC8A1, CNST, KCND2, SLC25A4, SARAF, YWHAB, NDFIP2, MPC2, PKIA, VDAC3, NLRP2, RUFY3, DNAJC27, LRAT, STXBP6, STXBP5, CNTN1, CARTPT, CLCN4, CALM2, KCNH5	301	1372	11962	1.3903509196749415	1.0	0.50782925064917	25.771968984667236
GOTERM_BP_FAT	GO:0050803~regulation of synapse structure or activity	12	3.2432432432432434	0.016289405012842817	AMIGO2, KRAS, CBLN2, FGF14, LRRTM3, CPEB3, PPP3CB, GRIN2A, UBE2V2, ADGRL3, TPBG, NETO1	301	209	11962	2.2817720834856696	1.0	0.5094029492546734	26.132462298606452
GOTERM_BP_FAT	GO:0044724~single-organism carbohydrate catabolic process	8	2.1621621621621623	0.016389858243639435	ABHD10, RBKS, GYG2, GYG1, GK, PRKAA2, PGK1, CALM2	301	105	11962	3.0278753361809843	1.0	0.5075310598237919	26.271454796182926
GOTERM_BP_FAT	GO:0009259~ribonucleotide metabolic process	19	5.135135135135135	0.016806950223955966	NDUFA4, ATP1B1, NDUFA8, COX7B, CYCS, ATP5F1, CASK, ATP5G3, COX6C, ATP6V1A, SLC25A13, SLC25A33, RFK, PDE4B, MC4R, PRKAA2, CALCRL, PGK1, CALM2	301	414	11962	1.8238560675365527	1.0	0.5123938848626568	26.84592440196688
GOTERM_BP_FAT	GO:0055078~sodium ion homeostasis	4	1.0810810810810811	0.016897299435109488	ATP1B1, SLC8A1, TAC1, SCN7A	301	22	11962	7.225611597704621	1.0	0.5103319485573373	26.969805196177244
GOTERM_BP_FAT	GO:0070296~sarcoplasmic reticulum calcium ion transport	4	1.0810810810810811	0.016897299435109488	SLC8A1, CAMK2D, FKBP1B, CALM2	301	22	11962	7.225611597704621	1.0	0.5103319485573373	26.969805196177244
GOTERM_BP_FAT	GO:0055117~regulation of cardiac muscle contraction	6	1.6216216216216217	0.017034681482039182	ATP1B1, SLC8A1, PDE4B, CAMK2D, FKBP1B, CALM2	301	60	11962	3.9740863787375416	1.0	0.5092813651415218	27.15779411510454
GOTERM_BP_FAT	GO:0005975~carbohydrate metabolic process	25	6.756756756756757	0.019028061074509408	MGAT4A, TUSC3, GALNT7, B4GAT1, B3GALT1, MGAT4C, GYG2, RBKS, DLAT, GYG1, CLTC, B3GAT2, SLC25A12, GOT2, PPP1R3D, SLC25A13, ST3GAL5, B3GALNT1, ST8SIA4, ABHD10, GK, PRKAA2, PGK1, CALM2, MDH1	301	609	11962	1.631398349235444	1.0	0.5449036711870878	29.834491082706606
GOTERM_BP_FAT	GO:0006163~purine nucleotide metabolic process	19	5.135135135135135	0.0193383473488547	NDUFA4, ATP1B1, NDUFA8, COX7B, CYCS, ATP5F1, SAMHD1, CASK, ATP5G3, COX6C, ATP6V1A, SLC25A13, SLC25A33, PDE4B, MC4R, PRKAA2, CALCRL, PGK1, CALM2	301	421	11962	1.7935306697390327	1.0	0.5468408269106244	30.242678809946156
GOTERM_BP_FAT	GO:0045184~establishment of protein localization	57	15.405405405405407	0.019520761981950928	ATP1B1, RAB9B, SYT4, TIMM17A, ZMAT3, DPH3, CLTC, ZFYVE9, RAB6B, CALCRL, AP5M1, NSF, SCAMP1, SEC23A, RAB39B, TMEM167A, SLC25A4, LRP1B, BBS12, RPS4X, ATP6V1D, PKIA, NLRP2, ATP6V1C1, ATP6V1A, DNAJC27, TRAM1L1, STXBP5, CARTPT, SNX10, ZFAND6, NAPG, GLUD1, MTX2, NAPB, FKBP1B, SEC62, CHMP2B, CYLD, MOAP1, STX12, PPP3CB, DNAJA1, CLASP2, TMEM30A, RAB2A, GABARAPL2, HERPUD1, CNST, YWHAB, LIN7C, NDFIP2, MPC2, STRADB, RUFY3, ATP6V1E1, MC4R	301	1707	11962	1.3270235711074392	1.0	0.5463639826567686	30.481599514831327
GOTERM_BP_FAT	GO:0070838~divalent metal ion transport	15	4.054054054054054	0.019655718838594436	ATP1B1, SLC8A1, TUSC3, FGF14, SARAF, GRIN2A, CASK, FKBP1B, ATP2B1, PDE4B, CAMK2D, NIPAL3, CALCRL, FGF2, CALM2	301	301	11962	1.9804417169788413	1.0	0.5450245008531804	30.65786325088027
GOTERM_BP_FAT	GO:0050890~cognition	12	3.2432432432432434	0.02005619969835667	PJA2, CASP3, TUSC3, KRAS, CPEB3, NLGN4X, PPP3CB, GRIN2A, TAC1, GPR88, NETO1, CHMP2B	301	216	11962	2.2078257659653007	1.0	0.5485363857455159	31.178436309510037
GOTERM_BP_FAT	GO:1901841~regulation of high voltage-gated calcium channel activity	3	0.8108108108108109	0.02008717775465177	FGF14, PDE4B, CALM2	301	9	11962	13.246954595791804	1.0	0.5453395877358904	31.218549362284243
GOTERM_BP_FAT	GO:0015810~aspartate transport	3	0.8108108108108109	0.02008717775465177	SLC25A12, SLC25A13, SLC1A1	301	9	11962	13.246954595791804	1.0	0.5453395877358904	31.218549362284243
GOTERM_BP_FAT	GO:0007626~locomotory behavior	10	2.7027027027027026	0.02018964381106174	GLRB, KCND2, LSAMP, PPP3CB, INPP5F, FGF12, GPR88, ADGRL3, NEGR1, OXR1	301	161	11962	2.4683766327562373	1.0	0.5434690384231531	31.351073751597113
GOTERM_BP_FAT	GO:0072511~divalent inorganic cation transport	15	4.054054054054054	0.020193933280171283	ATP1B1, SLC8A1, TUSC3, FGF14, SARAF, GRIN2A, CASK, FKBP1B, ATP2B1, PDE4B, CAMK2D, NIPAL3, CALCRL, FGF2, CALM2	301	302	11962	1.97388396294911	1.0	0.5398783334459962	31.35661626308288
GOTERM_BP_FAT	GO:0006790~sulfur compound metabolic process	15	4.054054054054054	0.020726500893786255	TPST1, NDST3, HS3ST5, SPOCK3, B4GAT1, MPC2, DLAT, B3GAT2, ISCA1, ADO, GSTM3, ELOVL4, HS6ST2, SUCLA2, ACSL6	301	303	11962	1.9673694944245257	1.0	0.5456567599553158	32.04147928784833
GOTERM_BP_FAT	GO:0009117~nucleotide metabolic process	22	5.9459459459459465	0.02154618172946205	NDUFA4, ATP1B1, NDUFA8, COX7B, CYCS, ATP5F1, SAMHD1, CASK, MPC2, ATP5G3, COX6C, ATP6V1A, SLC25A13, SLC25A33, RFK, PDE4B, MC4R, PRKAA2, CALCRL, PGK1, CALM2, MDH1	301	520	11962	1.6813442371581908	1.0	0.556136949699358	33.08294553504626
GOTERM_BP_FAT	GO:0019693~ribose phosphate metabolic process	19	5.135135135135135	0.021755182711671324	NDUFA4, ATP1B1, NDUFA8, COX7B, CYCS, ATP5F1, CASK, ATP5G3, COX6C, ATP6V1A, SLC25A13, SLC25A33, RFK, PDE4B, MC4R, PRKAA2, CALCRL, PGK1, CALM2	301	426	11962	1.7724798402820021	1.0	0.5560682671102338	33.3460715946974
GOTERM_BP_FAT	GO:1903169~regulation of calcium ion transmembrane transport	7	1.891891891891892	0.021956142884104735	ATP1B1, SLC8A1, FGF14, PDE4B, CAMK2D, FKBP1B, CALM2	301	87	11962	3.19754076450147	1.0	0.5558681923378375	33.5981514766712
GOTERM_BP_FAT	GO:0007399~nervous system development	60	16.216216216216218	0.02220390065398485	CTHRC1, COPS2, KDM6A, SLC9A6, VAPA, SYT4, ATL1, ATP6AP2, FGF14, CPEB3, FGF12, ATP2B1, CASP3, GSTM3, MKKS, RALA, SRD5A1, PRKACB, NEGR1, FGF2, OPA1, GRIN2A, PCDH9, LIG4, AMIGO2, CBLN2, CHRM3, CHRM2, LSAMP, UCHL5, CNTN1, ANOS1, MAL2, GLUD1, NANOS1, ONECUT2, COX7B, MMD, UBE2V2, FKBP1B, ALCAM, KRAS, LRRTM3, PPP3CB, INPP5F, CLASP2, OLFM3, TMEM30A, SLC8A1, GLRB, B4GAT1, ATP5F1, SERPINI1, TPBG, RUFY3, PSMG1, ST8SIA4, NLGN4X, ADGRL3, CALM2	301	1827	11962	1.3051186793883551	1.0	0.5564418076527342	33.90769221973646
GOTERM_BP_FAT	GO:0006942~regulation of striated muscle contraction	6	1.6216216216216217	0.023306057386613465	ATP1B1, SLC8A1, PDE4B, CAMK2D, FKBP1B, CALM2	301	65	11962	3.668387426526961	1.0	0.5706782077140384	35.26822775446653
GOTERM_BP_FAT	GO:1990542~mitochondrial transmembrane transport	6	1.6216216216216217	0.023306057386613465	SLC25A33, TIMM17A, ATP5F1, MPC2, PRKAA2, ATP5G3	301	65	11962	3.668387426526961	1.0	0.5706782077140384	35.26822775446653
GOTERM_BP_FAT	GO:0006753~nucleoside phosphate metabolic process	22	5.9459459459459465	0.02378036820221603	NDUFA4, ATP1B1, NDUFA8, COX7B, CYCS, ATP5F1, SAMHD1, CASK, MPC2, ATP5G3, COX6C, ATP6V1A, SLC25A13, SLC25A33, RFK, PDE4B, MC4R, PRKAA2, CALCRL, PGK1, CALM2, MDH1	301	525	11962	1.6653314348995414	1.0	0.5746090507995436	35.84554103477857
GOTERM_BP_FAT	GO:0009150~purine ribonucleotide metabolic process	18	4.864864864864865	0.02460401384387076	NDUFA4, ATP1B1, NDUFA8, COX7B, CYCS, ATP5F1, CASK, ATP5G3, COX6C, ATP6V1A, SLC25A13, SLC25A33, PDE4B, MC4R, PRKAA2, CALCRL, PGK1, CALM2	301	401	11962	1.783879172500642	1.0	0.5837114342165	36.83649838753305
GOTERM_BP_FAT	GO:0010649~regulation of cell communication by electrical coupling	3	0.8108108108108109	0.02469793791132567	SLC8A1, CAMK2D, CALM2	301	10	11962	11.922259136212624	1.0	0.58169405276223	36.948577673134345
GOTERM_BP_FAT	GO:0043650~dicarboxylic acid biosynthetic process	3	0.8108108108108109	0.02469793791132567	GOT2, BCAT1, GLUD1	301	10	11962	11.922259136212624	1.0	0.58169405276223	36.948577673134345
GOTERM_BP_FAT	GO:0006814~sodium ion transport	9	2.4324324324324325	0.025634884979513804	ATP1B1, SLC8A1, SLC17A6, SLC9A6, SCN3A, CAMK2D, CNTN1, FGF12, SCN7A	301	141	11962	2.5366508800452396	1.0	0.59206940115955	38.05638421911124
GOTERM_BP_FAT	GO:0032410~negative regulation of transporter activity	5	1.3513513513513513	0.02580628841336087	CAMK2D, NDFIP2, FGF12, FKBP1B, CALM2	301	45	11962	4.415651531930602	1.0	0.5911678859864571	38.25704204002097
GOTERM_BP_FAT	GO:0015991~ATP hydrolysis coupled proton transport	4	1.0810810810810811	0.026512807472535316	ATP6V1C1, ATP6V1A, ATP6V1E1, ATP5G3	301	26	11962	6.113979044211602	1.0	0.5978433909203436	39.07767545059085
GOTERM_BP_FAT	GO:0015988~energy coupled proton transmembrane transport, against electrochemical gradient	4	1.0810810810810811	0.026512807472535316	ATP6V1C1, ATP6V1A, ATP6V1E1, ATP5G3	301	26	11962	6.113979044211602	1.0	0.5978433909203436	39.07767545059085
GOTERM_BP_FAT	GO:0016241~regulation of macroautophagy	8	2.1621621621621623	0.026688757755575512	ATP6V1C1, ATP6V1A, CASP3, SPTLC2, ATP6V1E1, SCOC, PRKAA2, ATP6V1D	301	116	11962	2.7407492267155456	1.0	0.5969843055568467	39.28043422456942
GOTERM_BP_FAT	GO:0051453~regulation of intracellular pH	6	1.6216216216216217	0.02770099942241599	ATP6V1C1, ATP6V1A, CLCN3, SLC9A6, ATP6V1E1, ATP6V1D	301	68	11962	3.5065468047684187	1.0	0.6075358353197357	40.43456354301165
GOTERM_BP_FAT	GO:0042310~vasoconstriction	5	1.3513513513513513	0.027723911128111244	SLC8A1, CHRM3, HTR7, RAP1GDS1, MKKS	301	46	11962	4.319659107323415	1.0	0.6045815084140472	40.46044511046609
GOTERM_BP_FAT	GO:0051924~regulation of calcium ion transport	9	2.4324324324324325	0.028599581170992046	ATP1B1, SLC8A1, FGF14, SARAF, PDE4B, CAMK2D, CASK, FKBP1B, CALM2	301	144	11962	2.4838039867109636	1.0	0.6129283932476723	41.44168797424306
GOTERM_BP_FAT	GO:0030641~regulation of cellular pH	6	1.6216216216216217	0.02927506755278319	ATP6V1C1, ATP6V1A, CLCN3, SLC9A6, ATP6V1E1, ATP6V1D	301	69	11962	3.455727285858732	1.0	0.6184251418710558	42.18814186575739
GOTERM_BP_FAT	GO:0051963~regulation of synapse assembly	6	1.6216216216216217	0.02927506755278319	AMIGO2, CBLN2, LRRTM3, UBE2V2, ADGRL3, TPBG	301	69	11962	3.455727285858732	1.0	0.6184251418710558	42.18814186575739
GOTERM_BP_FAT	GO:2000272~negative regulation of receptor activity	4	1.0810810810810811	0.02928746962355818	SOCS5, ERRFI1, FKBP1B, CALM2	301	27	11962	5.8875353759074684	1.0	0.6154007318588006	42.2017624104044
GOTERM_BP_FAT	GO:0015740~C4-dicarboxylate transport	3	0.8108108108108109	0.02969327098981575	SLC25A12, SLC25A13, SLC1A1	301	11	11962	10.838417396556931	1.0	0.6173799624562882	42.645762142968536
GOTERM_BP_FAT	GO:0046475~glycerophospholipid catabolic process	3	0.8108108108108109	0.02969327098981575	PNPLA8, GDE1, INPP5F	301	11	11962	10.838417396556931	1.0	0.6173799624562882	42.645762142968536
GOTERM_BP_FAT	GO:0006826~iron ion transport	5	1.3513513513513513	0.029724363312418664	ATP6V1C1, ATP6V1A, ATP6V1E1, CLTC, ATP6V1D	301	47	11962	4.227751466742066	1.0	0.6146425260968651	42.679647821294864
GOTERM_BP_FAT	GO:0046942~carboxylic acid transport	11	2.9729729729729732	0.03009873353767643	GOT2, SLC25A12, PNPLA8, SLC17A6, SLC25A13, PLA2G12A, MPC2, PRKAA2, SLC1A1, SLC7A14, ARL6IP5	301	201	11962	2.1748731425926846	1.0	0.6162114769522287	43.08616803254325
GOTERM_BP_FAT	GO:0072521~purine-containing compound metabolic process	19	5.135135135135135	0.03034077476681238	NDUFA4, ATP1B1, NDUFA8, COX7B, CYCS, ATP5F1, SAMHD1, CASK, ATP5G3, COX6C, ATP6V1A, SLC25A13, SLC25A33, PDE4B, MC4R, PRKAA2, CALCRL, PGK1, CALM2	301	443	11962	1.7044614265465752	1.0	0.6161252222690234	43.34754216803168
GOTERM_BP_FAT	GO:0006816~calcium ion transport	13	3.5135135135135136	0.031541383980945054	SLC8A1, ATP1B1, FGF14, SARAF, GRIN2A, CASK, FKBP1B, ATP2B1, PDE4B, CAMK2D, CALCRL, FGF2, CALM2	301	261	11962	1.9794299970723386	1.0	0.6275707346930695	44.62735342572055
GOTERM_BP_FAT	GO:0035725~sodium ion transmembrane transport	7	1.891891891891892	0.03208404524891601	ATP1B1, SLC8A1, SLC9A6, SCN3A, CAMK2D, FGF12, SCN7A	301	95	11962	2.9282741738066096	1.0	0.630920770472384	45.19679599013732
GOTERM_BP_FAT	GO:0060048~cardiac muscle contraction	7	1.891891891891892	0.03208404524891601	ATP1B1, SLC8A1, PDE4B, CAMK2D, FGF12, FKBP1B, CALM2	301	95	11962	2.9282741738066096	1.0	0.630920770472384	45.19679599013732
GOTERM_BP_FAT	GO:0006099~tricarboxylic acid cycle	4	1.0810810810810811	0.03220953410420876	SDHB, DLAT, SUCLA2, MDH1	301	28	11962	5.677266255339345	1.0	0.6293774621595162	45.32768716943464
GOTERM_BP_FAT	GO:0030003~cellular cation homeostasis	17	4.594594594594595	0.03320826942420831	CLCN3, ATP1B1, HERPUD1, SLC8A1, SLC9A6, RAP1GDS1, TAC1, ATP6V1D, FKBP1B, ATP6V1C1, ATP2B1, ATP6V1A, ATP6V1E1, CAMK2D, CIB2, FGF2, CALM2	301	385	11962	1.7547913880139794	1.0	0.6378210000846603	46.358928190921866
GOTERM_BP_FAT	GO:0002027~regulation of heart rate	6	1.6216216216216217	0.03433161011819266	SLC8A1, CAMK2D, TAC1, SLC1A1, FKBP1B, CALM2	301	72	11962	3.311738648947951	1.0	0.6473130765743222	47.49684018570667
GOTERM_BP_FAT	GO:0044272~sulfur compound biosynthetic process	10	2.7027027027027026	0.03438616722745766	B3GAT2, GSTM3, NDST3, HS3ST5, B4GAT1, ELOVL4, HS6ST2, MPC2, DLAT, ACSL6	301	177	11962	2.245246541659628	1.0	0.6449779480346265	47.55151945665877
GOTERM_BP_FAT	GO:0046128~purine ribonucleoside metabolic process	14	3.783783783783784	0.03488245025152987	NDUFA4, ATP6V1A, ATP1B1, SLC25A13, NDUFA8, SLC25A33, COX7B, CYCS, ATP5F1, CASK, PRKAA2, PGK1, ATP5G3, COX6C	301	295	11962	1.8860070949940873	1.0	0.6474334912080656	48.04644651277181
GOTERM_BP_FAT	GO:0055082~cellular chemical homeostasis	20	5.405405405405405	0.03509096477825367	CLCN3, ATP1B1, HERPUD1, SLC8A1, SLC9A6, RAP1GDS1, TAC1, MPC2, ATP6V1D, FKBP1B, ATP2B1, ATP6V1C1, ATP6V1A, ATP6V1E1, CAMK2D, PPP3CB, CARTPT, CIB2, FGF2, CALM2	301	482	11962	1.6489984974014695	1.0	0.6467807081692547	48.25307069435165
GOTERM_BP_FAT	GO:0060078~regulation of postsynaptic membrane potential	6	1.6216216216216217	0.03612999093912948	SCN3A, FGF14, NLGN4X, GRIN2A, SCN7A, NETO1	301	73	11962	3.2663723660856503	1.0	0.6548386114600298	49.271143715323085
GOTERM_BP_FAT	GO:0006865~amino acid transport	6	1.6216216216216217	0.03612999093912948	SLC25A12, SLC17A6, SLC25A13, SLC1A1, SLC7A14, ARL6IP5	301	73	11962	3.2663723660856503	1.0	0.6548386114600298	49.271143715323085
GOTERM_BP_FAT	GO:0042278~purine nucleoside metabolic process	14	3.783783783783784	0.03742740019981798	NDUFA4, ATP6V1A, ATP1B1, SLC25A13, NDUFA8, SLC25A33, COX7B, CYCS, ATP5F1, CASK, PRKAA2, PGK1, ATP5G3, COX6C	301	298	11962	1.8670204463867643	1.0	0.6651917293013805	50.51580406953822
